location_id,date,soil_type,aquifer_type,permeability,crop_type,crop_rotation,fertilizer_use,added_nitrogen,livestock_density,rainfall,drought_days,temperature,region,climate_zone,groundwater_nitrate_level
23,2019-05-01,3,1,2,3,1,282,101,7,187,7,11,4,3,75.14
23,2019-06-01,1,3,7,1,2,214,23,45,22,22,27,7,1,32.82
23,2019-07-01,4,2,1,4,1,90,26,17,127,27,22,5,1,38.24
23,2019-08-01,2,2,7,4,2,74,34,8,141,26,25,9,2,64.4
23,2019-09-01,3,2,4,5,2,175,57,40,28,4,12,12,2,44.02
23,2019-10-01,3,3,10,2,1,57,110,29,179,1,18,8,2,90.74
23,2019-11-01,1,3,6,5,1,265,71,3,23,9,17,8,2,50.62
23,2019-12-01,3,3,8,4,2,261,100,34,25,26,3,10,2,60.59
23,2020-01-01,4,3,9,4,2,161,119,13,92,22,4,10,2,83.17
23,2020-02-01,1,3,6,5,1,143,26,13,45,9,5,3,3,41.96
23,2020-03-01,1,3,9,4,2,133,126,47,149,3,10,9,1,89.63
23,2020-04-01,1,3,4,3,2,195,64,36,133,3,7,8,1,68.89
23,2020-05-01,1,3,6,1,3,117,78,19,104,7,7,3,3,71.41
23,2020-06-01,4,3,8,1,3,225,141,28,105,5,22,10,2,87.9
23,2020-07-01,1,2,9,1,3,277,40,22,150,24,27,1,2,76.65
23,2020-08-01,3,3,3,3,3,247,22,46,54,26,25,5,2,38.0
23,2020-09-01,4,1,2,4,3,116,21,20,133,14,12,4,1,41.32
23,2020-10-01,2,2,6,5,2,195,48,30,78,17,18,8,1,62.62
23,2020-11-01,2,3,4,2,2,160,56,31,57,20,16,6,2,53.97
23,2020-12-01,3,1,1,4,3,281,64,40,52,21,7,10,2,44.06
23,2021-01-01,3,3,8,3,1,67,139,6,140,7,7,5,3,87.47
23,2021-02-01,4,1,9,3,3,105,65,12,162,19,6,9,2,80.62
23,2021-03-01,2,1,9,1,1,200,72,22,119,26,11,6,3,81.35
23,2021-04-01,2,1,2,4,2,84,64,7,161,6,12,11,2,60.66
23,2021-05-01,2,1,9,1,1,183,51,11,64,26,10,11,2,63.75
23,2021-06-01,2,2,7,2,2,167,37,35,67,22,22,11,2,57.67
23,2021-07-01,2,2,5,1,1,75,32,15,191,19,28,11,3,63.27
23,2021-08-01,1,1,7,2,2,262,42,25,137,16,23,3,3,72.19
23,2021-09-01,3,3,9,3,2,110,81,28,184,18,12,6,3,88.45
23,2021-10-01,1,1,8,1,3,137,73,28,48,1,15,12,1,63.36
23,2021-11-01,2,2,6,1,2,64,88,5,103,28,16,11,1,71.14
23,2021-12-01,4,3,4,5,3,140,33,36,181,28,5,12,2,62.97
23,2022-01-01,4,2,1,3,3,81,117,32,132,11,2,4,3,60.72
23,2022-02-01,2,2,6,5,3,189,47,30,136,18,8,5,3,70.39
23,2022-03-01,2,3,3,2,1,182,114,45,62,4,10,6,2,64.46
23,2022-04-01,4,1,6,2,1,113,90,40,180,26,8,9,2,83.01
23,2022-05-01,1,1,6,3,2,248,86,17,38,11,10,3,2,60.74
23,2022-06-01,1,1,4,2,3,135,119,37,27,16,24,1,2,54.61
23,2022-07-01,2,1,2,3,3,204,80,46,178,4,25,2,3,72.27
23,2022-08-01,1,3,9,2,2,256,122,30,30,1,22,8,1,68.41
23,2022-09-01,4,3,2,4,3,280,138,15,27,29,14,4,3,51.15
23,2022-10-01,1,3,3,1,2,94,36,39,172,3,16,7,1,57.52
23,2022-11-01,2,2,10,4,3,298,68,50,132,5,12,2,2,84.07
23,2022-12-01,4,3,1,3,1,84,97,36,167,8,7,12,1,62.98
23,2023-01-01,1,1,7,3,2,75,65,13,57,25,3,11,3,58.86
23,2023-02-01,3,2,1,4,2,72,112,38,154,21,5,10,3,64.01
23,2023-03-01,4,1,9,1,1,190,140,3,136,9,10,8,3,93.68
23,2023-04-01,4,1,1,1,2,267,32,29,186,28,7,10,3,53.69
23,2023-05-01,3,3,5,5,1,180,64,32,93,10,10,12,3,67.05
23,2023-06-01,3,3,7,2,3,78,36,35,91,27,25,12,3,59.43
23,2023-07-01,4,1,3,5,1,243,66,29,125,1,26,9,2,66.57
23,2023-08-01,3,1,9,1,1,113,81,13,137,23,25,7,1,83.15
23,2023-09-01,2,2,8,4,2,205,62,22,39,20,15,10,2,57.8
23,2023-10-01,2,3,3,2,3,264,87,47,30,24,16,11,1,50.82
23,2023-11-01,2,2,5,4,1,213,143,27,163,30,17,1,1,89.46
23,2023-12-01,4,2,7,5,3,162,128,6,61,25,5,2,1,73.69
23,2024-01-01,3,2,4,3,1,183,47,41,109,8,7,9,3,61.75
23,2024-02-01,3,1,5,4,2,188,113,9,71,19,6,10,3,70.25
23,2024-03-01,1,2,3,5,1,215,137,3,184,28,8,7,3,82.86
23,2024-04-01,1,2,9,5,1,167,110,43,71,16,10,11,1,77.28
23,2024-05-01,3,1,10,5,3,211,103,37,156,26,7,3,1,92.95
23,2024-06-01,3,3,9,3,1,258,52,12,182,29,24,5,1,84.0
23,2024-07-01,3,3,7,3,2,116,44,20,114,8,23,1,2,64.42
23,2024-08-01,4,2,10,3,2,157,38,32,154,24,25,10,3,76.95
23,2024-09-01,3,1,2,2,1,223,125,39,21,7,12,3,3,44.7
23,2024-10-01,1,3,7,3,1,275,52,27,44,4,14,11,3,57.79
23,2024-11-01,4,2,7,3,3,135,86,22,95,4,16,4,2,73.27
23,2024-12-01,3,2,5,3,3,78,61,31,113,25,5,4,2,66.76
24,2014-01-01,1,1,9,4,2,109,114,47,113,5,8,7,2,84.76
24,2014-02-01,4,2,3,3,3,103,66,4,60,15,7,5,1,52.25
24,2014-03-01,3,3,4,2,1,142,54,25,199,0,12,9,2,73.12
24,2014-04-01,3,1,1,5,2,118,136,38,106,8,11,7,1,63.9
24,2014-05-01,3,3,6,4,3,251,95,25,100,20,8,2,1,77.08
24,2014-06-01,4,3,4,1,2,251,147,2,143,6,27,11,3,84.62
24,2014-07-01,1,3,1,3,1,166,74,23,96,10,24,11,3,52.33
24,2014-08-01,1,2,2,5,3,58,117,33,57,14,27,8,2,54.63
24,2014-09-01,2,2,3,5,1,175,127,33,61,23,18,11,1,65.36
24,2014-10-01,3,3,9,4,1,262,68,19,97,4,18,2,1,77.9
24,2014-11-01,2,3,8,1,2,126,132,29,83,18,14,7,1,81.75
24,2014-12-01,2,1,7,2,2,59,89,41,151,5,7,5,3,77.82
24,2015-01-01,1,1,4,5,2,151,105,19,178,22,6,10,3,82.35
24,2015-02-01,4,2,1,5,3,252,58,40,144,28,6,6,3,58.52
24,2015-03-01,4,2,8,5,3,245,150,17,160,13,12,11,3,95.62
24,2015-04-01,1,1,4,5,2,107,29,37,46,19,13,4,3,38.97
24,2015-05-01,4,3,3,4,3,287,22,19,78,24,8,5,3,43.12
24,2015-06-01,2,2,9,1,3,272,65,5,84,13,22,12,2,74.68
24,2015-07-01,3,3,10,5,2,162,86,41,44,10,28,5,2,68.26
24,2015-08-01,1,1,4,2,1,229,116,24,56,3,27,7,2,66.55
24,2015-09-01,3,2,4,2,3,211,38,40,143,26,18,11,2,63.97
24,2015-10-01,4,2,9,3,3,155,81,40,90,9,18,12,1,76.87
24,2015-11-01,3,1,2,5,1,84,117,2,161,1,15,4,3,70.83
24,2015-12-01,4,2,5,5,1,152,76,43,113,24,2,5,3,74.44
24,2016-01-01,4,1,4,5,1,152,114,42,171,3,8,4,2,81.59
24,2016-02-01,2,2,9,5,2,210,126,45,86,19,7,4,1,84.49
24,2016-03-01,4,1,5,5,1,249,107,18,195,9,13,8,2,87.07
24,2016-04-01,2,2,9,2,2,209,134,9,122,0,9,11,3,89.69
24,2016-05-01,2,3,9,1,1,232,138,50,110,13,10,5,2,91.1
24,2016-06-01,2,3,2,1,1,146,71,4,185,17,23,9,1,68.16
24,2016-07-01,1,3,9,3,2,185,60,21,109,11,22,5,3,75.69
24,2016-08-01,1,2,3,2,2,223,67,8,89,18,22,8,1,62.03
24,2016-09-01,4,2,4,5,1,191,110,32,78,22,15,3,2,70.86
24,2016-10-01,2,3,1,1,1,275,58,14,31,11,13,12,3,32.91
24,2016-11-01,1,3,1,4,1,185,32,23,70,24,18,7,1,33.98
24,2016-12-01,2,1,1,4,3,292,115,29,185,27,7,1,1,73.28
24,2017-01-01,3,1,9,4,1,155,128,35,193,4,3,12,1,96.25
24,2017-02-01,3,1,8,5,2,120,123,38,29,3,7,5,3,63.14
24,2017-03-01,3,3,5,5,3,126,117,5,28,12,7,2,3,54.91
24,2017-04-01,4,3,5,3,2,103,62,14,106,17,13,8,2,66.32
24,2017-05-01,2,3,9,3,3,70,107,37,113,29,12,12,2,82.34
24,2017-06-01,3,1,3,3,3,160,112,38,71,28,22,6,3,65.13
24,2017-07-01,1,2,3,4,2,273,145,21,198,11,26,5,1,86.13
24,2017-08-01,3,3,7,5,3,124,128,2,41,29,25,3,3,68.11
24,2017-09-01,3,2,9,4,2,299,66,28,92,15,18,1,3,77.18
24,2017-10-01,3,2,6,3,1,63,111,28,102,22,13,10,3,75.15
24,2017-11-01,4,2,2,5,3,252,60,30,91,5,14,10,3,54.39
24,2017-12-01,1,1,1,2,2,51,22,44,137,27,5,10,2,35.2
24,2018-01-01,2,2,2,1,3,275,140,1,87,27,7,11,2,68.75
24,2018-02-01,1,3,1,1,2,238,96,34,24,6,6,10,1,36.17
24,2018-03-01,2,1,10,3,1,157,114,44,102,23,10,12,3,86.81
24,2018-04-01,4,3,10,4,1,288,32,8,140,8,7,8,3,73.31
24,2018-05-01,4,3,9,2,3,194,124,21,176,9,10,11,2,95.3
24,2018-06-01,4,1,10,5,3,127,37,18,25,4,28,5,2,45.85
24,2018-07-01,4,3,8,4,2,266,56,49,88,26,27,9,3,71.47
24,2018-08-01,2,3,7,3,2,97,74,36,77,20,25,11,2,67.79
24,2018-09-01,3,1,3,4,3,140,71,9,62,3,18,7,3,54.46
24,2018-10-01,2,3,8,3,2,185,55,45,91,10,15,1,1,69.8
24,2018-11-01,1,2,2,1,2,233,133,20,110,18,17,11,1,72.14
24,2018-12-01,4,3,2,1,2,66,71,16,56,28,4,1,1,45.13
24,2019-01-01,4,2,10,4,3,246,38,2,77,6,6,7,3,66.19
24,2019-02-01,1,3,3,2,1,61,111,6,146,12,5,11,2,70.57
24,2019-03-01,2,1,7,5,1,215,67,40,56,12,10,7,1,66.38
24,2019-04-01,3,1,1,3,2,195,120,36,173,20,9,9,3,72.47
24,2019-05-01,3,3,8,5,3,75,118,35,189,22,8,2,1,90.09
24,2019-06-01,1,1,7,1,2,272,66,2,35,30,25,7,1,58.34
24,2019-07-01,3,3,4,2,1,86,86,12,169,17,28,2,2,74.4
24,2019-08-01,2,1,5,2,2,119,50,40,129,24,27,10,3,67.74
24,2019-09-01,2,2,10,5,1,218,95,29,170,24,18,12,2,92.4
24,2019-10-01,1,3,1,1,3,128,27,22,194,28,17,10,2,46.25
24,2019-11-01,2,2,4,5,2,219,63,6,150,8,15,2,2,68.53
24,2019-12-01,4,2,1,4,3,290,54,29,31,12,3,5,1,32.21
24,2020-01-01,1,3,1,2,2,139,33,28,42,12,7,9,1,26.59
24,2020-02-01,2,2,10,2,2,292,129,7,130,4,8,9,1,94.37
24,2020-03-01,1,3,1,4,2,253,23,9,158,29,13,10,3,44.18
24,2020-04-01,3,2,7,1,2,90,131,32,71,25,10,1,2,76.0
24,2020-05-01,2,3,7,2,2,224,88,19,197,11,10,11,1,88.1
24,2020-06-01,4,3,4,3,3,191,68,28,146,24,25,7,2,72.4
24,2020-07-01,2,1,2,3,3,178,74,28,193,0,26,10,2,71.11
24,2020-08-01,1,3,3,1,1,66,100,20,48,17,27,10,2,51.05
24,2020-09-01,1,3,8,4,2,274,134,0,140,25,12,12,2,92.11
24,2020-10-01,2,2,8,5,1,232,94,50,193,20,16,3,2,91.62
24,2020-11-01,4,3,6,1,3,270,117,33,163,20,13,10,1,90.43
24,2020-12-01,4,1,10,5,1,102,146,43,198,21,6,10,3,98.38
24,2021-01-01,4,2,9,1,3,167,130,31,120,29,8,1,3,89.72
24,2021-02-01,1,2,9,3,2,158,120,44,30,23,6,2,3,66.97
24,2021-03-01,2,1,4,4,1,208,133,13,158,27,9,6,3,83.02
24,2021-04-01,3,2,1,3,1,239,48,36,200,16,8,10,2,59.31
24,2021-05-01,1,2,1,4,1,185,81,34,108,9,8,2,1,56.09
24,2021-06-01,4,2,10,5,1,207,72,23,77,27,23,2,1,76.01
24,2021-07-01,2,2,5,1,2,126,136,48,38,8,26,4,2,64.02
24,2021-08-01,4,1,2,2,3,129,110,0,179,19,23,3,2,73.21
24,2021-09-01,3,1,6,2,3,243,125,45,69,7,17,8,1,75.54
24,2021-10-01,4,2,7,4,2,94,105,5,141,27,14,8,1,83.19
24,2021-11-01,4,2,1,4,3,67,147,48,91,14,15,6,3,59.67
24,2021-12-01,3,1,6,3,1,148,119,3,74,12,6,4,3,72.19
24,2022-01-01,2,1,8,2,2,222,113,37,188,27,5,7,3,92.67
24,2022-02-01,1,1,5,3,3,196,95,0,118,20,5,9,1,76.68
24,2022-03-01,2,2,7,5,2,254,22,40,89,16,11,2,3,54.31
24,2022-04-01,3,2,10,2,2,292,100,30,168,29,12,6,1,95.79
24,2022-05-01,4,3,6,5,3,117,124,35,136,8,11,7,1,83.02
24,2022-06-01,2,1,4,1,3,132,51,8,45,23,23,1,2,47.31
24,2022-07-01,1,2,7,3,2,99,27,40,148,20,24,6,1,62.94
24,2022-08-01,3,1,10,4,2,74,106,44,174,29,26,8,2,90.05
24,2022-09-01,2,2,9,2,3,215,49,22,197,30,15,7,2,80.92
24,2022-10-01,1,1,10,3,2,292,93,30,133,10,16,2,1,89.22
24,2022-11-01,3,2,10,4,3,170,142,28,84,29,14,2,1,85.93
24,2022-12-01,1,3,7,1,2,272,140,48,29,3,2,4,3,66.93
24,2023-01-01,3,3,5,2,2,213,57,20,114,23,7,5,1,68.47
24,2023-02-01,4,1,7,5,2,117,134,2,140,24,5,5,3,86.99
24,2023-03-01,2,2,3,1,3,105,128,25,145,6,7,11,3,77.5
24,2023-04-01,1,2,2,4,1,88,97,5,56,19,7,2,1,50.83
24,2023-05-01,3,1,5,2,3,112,55,19,88,22,13,7,3,60.99
24,2023-06-01,1,2,4,2,2,177,109,46,60,21,24,8,2,64.62
24,2023-07-01,1,1,5,1,1,184,59,45,193,26,27,2,2,77.42
24,2023-08-01,2,2,8,2,1,171,93,12,64,27,26,4,1,72.58
24,2023-09-01,4,1,4,4,2,296,65,40,142,2,12,12,1,72.83
24,2023-10-01,1,2,9,1,3,235,126,22,145,9,18,11,1,93.23
24,2023-11-01,3,1,7,5,1,257,119,14,46,2,13,11,2,70.56
24,2023-12-01,3,2,10,1,1,108,80,45,103,0,6,3,3,77.59
24,2024-01-01,4,3,7,1,3,97,22,30,155,13,7,4,2,60.09
24,2024-02-01,3,2,8,5,3,182,101,3,68,12,5,5,3,74.15
24,2024-03-01,4,1,6,4,1,288,26,10,115,4,11,6,3,59.79
24,2024-04-01,3,3,8,3,3,264,50,1,140,7,9,2,1,75.54
24,2024-05-01,2,2,3,3,1,85,84,15,133,11,13,10,1,66.59
24,2024-06-01,1,3,10,5,2,273,114,50,33,5,24,6,1,70.88
24,2024-07-01,2,2,10,4,3,137,83,30,81,23,25,9,2,76.63
24,2024-08-01,1,3,1,2,1,74,96,47,62,22,25,12,2,48.88
24,2024-09-01,1,1,6,5,3,222,22,38,174,1,15,12,2,64.06
24,2024-10-01,1,2,1,3,3,269,112,42,115,23,18,11,1,65.27
24,2024-11-01,2,2,9,4,1,68,54,43,46,3,18,8,1,56.58
24,2024-12-01,1,1,2,1,2,184,34,3,87,26,4,1,3,43.15
25,2014-01-01,2,3,2,4,1,285,40,47,146,4,7,9,3,57.75
25,2014-02-01,4,1,7,4,3,235,81,27,67,10,8,12,1,70.06
25,2014-03-01,3,1,2,3,1,282,102,15,86,12,12,11,2,63.84
25,2014-04-01,3,3,10,3,3,258,23,38,44,7,13,10,1,49.69
25,2014-05-01,1,1,8,2,1,115,86,24,138,20,11,11,2,82.19
25,2014-06-01,2,2,6,2,2,129,113,12,171,4,22,2,1,85.83
25,2014-07-01,3,2,7,5,2,216,77,4,28,5,22,12,1,56.3
25,2014-08-01,2,2,7,1,2,174,149,29,155,30,23,11,3,92.35
25,2014-09-01,2,1,6,2,2,195,44,0,114,14,14,1,2,66.02
25,2014-10-01,1,2,10,3,1,152,30,4,78,22,15,6,2,60.1
25,2014-11-01,3,2,9,4,2,178,20,13,36,24,17,1,1,41.21
25,2014-12-01,1,2,9,5,1,240,67,10,190,15,8,6,3,88.04
25,2015-01-01,1,2,7,2,3,180,132,33,114,29,6,2,1,86.33
25,2015-02-01,3,2,9,4,3,176,100,28,151,10,7,12,1,87.77
25,2015-03-01,3,2,10,4,3,70,49,17,120,6,9,11,2,71.22
25,2015-04-01,4,1,3,2,2,175,133,14,155,5,8,7,1,79.62
25,2015-05-01,4,2,3,1,2,173,38,45,61,30,12,7,3,48.13
25,2015-06-01,2,2,1,1,2,207,129,24,68,11,22,12,1,56.79
25,2015-07-01,3,3,5,5,3,60,53,29,25,25,26,4,3,38.25
25,2015-08-01,4,1,4,1,3,71,51,44,92,3,22,2,2,57.02
25,2015-09-01,2,1,2,5,3,160,95,1,189,13,16,12,2,73.32
25,2015-10-01,2,1,9,3,3,174,145,50,51,10,15,11,1,78.05
25,2015-11-01,2,1,3,2,1,106,105,39,162,25,16,7,3,75.29
25,2015-12-01,4,2,8,4,1,138,94,26,101,11,8,1,2,79.5
25,2016-01-01,3,2,6,5,2,180,64,48,88,1,5,12,3,67.78
25,2016-02-01,1,3,5,1,2,207,84,14,133,10,4,11,2,76.39
25,2016-03-01,2,3,1,5,3,265,113,31,46,12,7,11,2,49.6
25,2016-04-01,4,1,4,5,1,177,38,19,85,10,11,2,3,54.94
25,2016-05-01,4,3,3,1,1,94,138,13,175,30,11,12,3,80.28
25,2016-06-01,1,3,1,1,2,85,66,26,171,8,23,2,3,56.38
25,2016-07-01,1,1,5,2,1,136,65,2,70,25,22,1,2,59.87
25,2016-08-01,4,1,6,4,2,167,48,48,168,26,24,9,3,75.97
25,2016-09-01,3,3,2,2,3,121,119,2,178,20,15,6,1,75.19
25,2016-10-01,1,2,3,2,3,241,84,12,94,15,14,3,3,66.57
25,2016-11-01,4,3,6,1,2,231,147,24,69,4,13,12,2,78.26
25,2016-12-01,1,3,4,1,3,117,70,17,111,26,4,6,3,67.39
25,2017-01-01,3,2,9,4,3,227,41,0,131,11,5,7,3,72.02
25,2017-02-01,2,2,5,5,1,152,129,38,187,2,2,3,3,88.63
25,2017-03-01,1,1,4,2,1,284,90,4,87,28,12,4,1,69.22
25,2017-04-01,3,1,2,4,1,208,52,1,125,15,8,10,2,57.59
25,2017-05-01,4,3,6,2,1,78,146,29,163,18,13,1,1,87.94
25,2017-06-01,1,2,10,5,1,236,128,16,95,16,26,6,1,87.75
25,2017-07-01,1,1,2,2,2,213,119,28,105,27,26,6,2,68.68
25,2017-08-01,4,3,7,3,2,254,63,41,126,10,22,9,2,76.97
25,2017-09-01,2,2,3,4,1,154,26,3,75,20,17,2,3,40.4
25,2017-10-01,4,3,9,1,3,122,147,8,99,18,14,5,2,86.93
25,2017-11-01,1,1,5,2,3,168,110,20,43,30,18,5,3,61.98
25,2017-12-01,4,1,8,4,2,134,149,42,47,26,8,7,1,76.09
25,2018-01-01,3,2,6,4,2,292,36,11,140,17,6,5,3,67.79
25,2018-02-01,4,3,10,2,2,244,84,11,112,26,3,12,2,84.97
25,2018-03-01,1,2,8,1,3,138,129,49,104,8,12,10,3,83.32
25,2018-04-01,4,1,3,1,2,138,49,3,131,12,10,4,1,60.64
25,2018-05-01,2,1,3,2,3,125,111,27,141,29,13,12,2,75.51
25,2018-06-01,4,3,5,4,2,270,94,8,108,25,24,10,2,77.79
25,2018-07-01,2,3,10,1,3,188,124,39,50,5,27,12,3,75.61
25,2018-08-01,3,3,3,2,2,165,50,50,162,2,28,2,3,65.12
25,2018-09-01,2,2,8,2,2,188,116,31,130,22,15,8,3,88.22
25,2018-10-01,4,3,10,2,3,290,70,12,61,11,17,5,1,72.11
25,2018-11-01,1,3,8,4,2,203,77,33,121,8,17,4,1,80.49
25,2018-12-01,2,1,2,1,1,102,53,18,69,8,4,9,2,45.59
25,2019-01-01,3,1,4,4,3,191,40,13,143,14,3,2,2,64.46
25,2019-02-01,2,3,10,3,2,113,56,4,152,0,5,3,1,80.59
25,2019-03-01,2,3,1,1,3,257,83,26,195,30,8,8,3,67.93
25,2019-04-01,2,1,4,4,2,297,143,27,32,17,10,11,3,62.48
25,2019-05-01,3,3,4,1,1,187,120,25,51,14,13,4,1,64.41
25,2019-06-01,4,2,10,3,2,80,138,9,98,7,28,9,3,86.02
25,2019-07-01,2,2,9,5,2,272,104,23,110,30,24,10,1,87.25
25,2019-08-01,2,2,3,2,1,85,97,16,177,10,23,12,3,73.24
25,2019-09-01,1,3,2,4,3,59,123,15,25,16,18,10,3,40.94
25,2019-10-01,3,1,9,3,2,75,91,16,44,26,14,10,2,63.5
25,2019-11-01,2,3,9,3,2,69,122,0,175,27,17,10,3,92.32
25,2019-12-01,3,3,1,1,1,174,96,20,169,30,7,9,3,66.6
25,2020-01-01,2,1,6,1,3,93,129,46,87,26,4,10,1,76.22
25,2020-02-01,4,1,10,2,3,111,38,48,162,13,5,9,1,74.16
25,2020-03-01,4,1,8,1,1,250,149,42,45,18,13,1,1,76.83
25,2020-04-01,2,2,3,4,1,128,81,21,37,26,12,6,1,49.17
25,2020-05-01,4,3,9,4,2,58,122,4,92,22,10,10,3,79.88
25,2020-06-01,2,1,2,4,1,120,119,35,81,23,23,6,1,62.32
25,2020-07-01,4,3,6,5,1,139,71,20,87,4,26,8,2,68.63
25,2020-08-01,1,2,1,4,1,73,68,8,67,29,27,7,1,42.37
25,2020-09-01,1,2,7,1,3,189,119,26,197,1,17,7,3,91.8
25,2020-10-01,1,1,3,1,1,109,145,47,82,14,12,2,2,68.96
25,2020-11-01,3,1,7,4,2,133,137,11,153,18,15,12,3,89.73
25,2020-12-01,3,3,4,3,2,169,73,17,70,24,4,11,2,61.33
25,2021-01-01,1,1,9,3,2,127,138,34,31,30,2,4,2,68.3
25,2021-02-01,3,3,5,3,1,263,117,14,194,15,3,1,2,89.51
25,2021-03-01,4,1,3,2,3,65,55,49,145,12,7,12,3,62.93
25,2021-04-01,2,3,8,5,1,78,100,43,28,26,7,11,2,57.38
25,2021-05-01,2,3,6,4,1,209,104,29,26,28,11,11,3,58.11
25,2021-06-01,2,3,2,2,2,260,102,44,176,25,26,7,2,76.67
25,2021-07-01,1,3,3,3,1,168,82,32,198,6,22,4,1,75.95
25,2021-08-01,3,2,8,4,3,84,86,35,169,28,26,9,1,84.35
25,2021-09-01,4,3,10,2,2,92,22,39,165,16,18,6,2,65.51
25,2021-10-01,4,1,7,1,3,145,61,50,77,18,16,6,2,68.67
25,2021-11-01,1,2,10,3,3,168,43,29,59,24,12,9,1,62.21
25,2021-12-01,4,2,6,2,3,102,63,25,108,6,5,8,1,68.86
25,2022-01-01,4,3,1,1,1,69,148,20,50,30,6,6,3,49.61
25,2022-02-01,4,2,9,3,1,164,134,36,182,11,2,6,1,95.74
25,2022-03-01,4,3,3,5,1,281,55,42,45,12,10,6,3,48.01
25,2022-04-01,3,1,5,3,1,261,57,30,125,28,12,4,2,72.14
25,2022-05-01,4,3,7,5,2,57,101,16,103,12,11,5,3,75.38
25,2022-06-01,2,2,7,5,1,171,48,16,181,13,22,3,2,76.25
25,2022-07-01,1,1,3,5,2,276,60,33,95,14,26,9,3,61.36
25,2022-08-01,3,3,4,4,3,91,107,23,163,30,25,11,3,78.72
25,2022-09-01,4,1,10,4,2,126,67,32,142,1,18,2,3,81.14
25,2022-10-01,3,1,7,5,1,282,133,3,61,5,12,11,2,76.86
25,2022-11-01,4,2,8,1,2,119,41,8,152,8,15,7,2,70.17
25,2022-12-01,2,1,2,5,1,160,118,1,80,14,7,1,3,62.56
25,2023-01-01,1,2,9,2,1,65,36,34,63,19,4,10,2,55.17
25,2023-02-01,4,1,7,5,2,118,105,37,54,15,3,12,3,69.66
25,2023-03-01,4,3,8,4,2,102,80,44,127,25,13,7,2,79.27
25,2023-04-01,4,1,6,4,3,222,108,14,110,1,9,2,3,79.9
25,2023-05-01,4,3,6,2,3,228,100,42,147,2,11,5,1,83.07
25,2023-06-01,1,3,9,2,3,275,114,41,20,22,25,1,1,62.47
25,2023-07-01,1,1,4,3,3,55,78,2,62,19,22,5,3,56.05
25,2023-08-01,2,3,5,1,3,172,73,30,51,22,28,11,2,59.5
25,2023-09-01,1,1,9,1,2,82,145,40,122,20,15,4,3,87.34
25,2023-10-01,4,1,1,1,3,256,67,41,52,29,16,1,1,42.86
25,2023-11-01,2,3,4,4,2,64,87,22,114,7,12,12,1,67.14
25,2023-12-01,2,3,7,1,3,63,126,11,128,7,8,1,3,82.44
25,2024-01-01,2,2,9,3,1,216,97,7,85,20,4,7,1,79.76
25,2024-02-01,4,3,10,3,3,112,96,20,49,6,5,3,3,68.37
25,2024-03-01,3,2,6,1,1,54,46,20,29,10,8,10,1,40.56
25,2024-04-01,4,3,8,2,2,293,107,31,42,21,13,12,2,69.89
25,2024-05-01,1,1,9,3,3,170,91,16,116,12,12,9,2,82.29
25,2024-06-01,1,3,10,2,2,139,66,36,58,7,27,9,2,68.66
25,2024-07-01,4,1,4,4,3,289,122,23,192,8,26,12,3,88.39
25,2024-08-01,4,1,1,3,2,258,40,7,142,15,26,10,3,51.93
25,2024-09-01,2,1,8,2,3,156,134,17,176,4,15,11,2,93.5
25,2024-10-01,4,2,2,1,3,288,76,10,177,22,14,9,2,71.73
25,2024-11-01,2,3,1,4,1,229,124,9,181,13,14,1,2,71.32
25,2024-12-01,1,1,7,5,2,65,114,25,199,0,3,12,1,87.36
26,2014-01-01,2,1,10,5,2,148,129,46,122,26,3,4,2,90.39
26,2014-02-01,4,2,9,1,2,215,46,5,41,23,5,1,1,56.27
26,2014-03-01,1,3,9,4,2,102,147,50,24,18,7,1,2,63.19
26,2014-04-01,3,3,3,4,2,264,95,16,158,16,9,9,3,76.49
26,2014-05-01,2,2,6,4,1,126,54,22,179,21,13,5,2,76.3
26,2014-06-01,1,2,7,4,3,274,117,41,171,13,28,1,1,91.29
26,2014-07-01,2,3,10,5,1,142,55,36,158,12,28,11,2,80.02
26,2014-08-01,1,2,9,2,2,230,85,27,158,7,22,3,1,86.89
26,2014-09-01,1,3,2,4,2,223,75,15,164,26,12,7,2,70.83
26,2014-10-01,2,3,8,2,3,147,113,11,179,2,15,2,1,90.88
26,2014-11-01,3,1,7,4,1,147,125,20,102,0,13,4,1,81.42
26,2014-12-01,1,1,4,3,3,268,103,23,174,18,2,2,2,82.8
26,2015-01-01,1,3,2,3,3,192,37,27,51,14,5,9,2,38.77
26,2015-02-01,1,3,8,3,1,108,144,36,80,20,3,12,3,80.67
26,2015-03-01,3,3,5,4,3,227,21,20,44,26,7,9,3,38.21
26,2015-04-01,3,3,6,2,1,186,95,32,83,7,7,12,3,73.39
26,2015-05-01,4,3,7,5,1,75,45,1,175,8,13,7,1,70.53
26,2015-06-01,2,3,10,1,2,52,66,36,187,12,23,7,1,81.95
26,2015-07-01,3,2,1,5,3,149,49,18,110,11,27,2,3,48.3
26,2015-08-01,2,3,8,4,2,96,75,27,161,8,23,12,3,80.59
26,2015-09-01,4,2,4,3,3,54,138,14,61,19,16,10,2,66.54
26,2015-10-01,2,2,9,3,3,111,149,0,58,23,18,12,3,78.39
26,2015-11-01,3,3,1,2,2,261,40,42,21,10,16,8,1,20.66
26,2015-12-01,2,3,2,4,2,133,87,27,100,4,5,1,2,58.73
